url,description,selected_route,selected_reason,risk_level,risk_tag,direct_ok,http_proxy_ok,socks5_ok,http_attempts,details
http://182.120.229.19:81,发卡后台-0552 http://182.120.229.19:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.02s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://182.120.230.206:81,发卡后台-0557 http://182.120.230.206:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://pay111.pancici.top,发卡后台-0562 http://pay111.pancici.top,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.02s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.06s:timed out)
http://z.bjqzlf.com,发卡后台-0574 http://z.bjqzlf.com,direct,HTTP 代理不可用，回退直连,medium,http_proxy_failed_but_socks_ok,True,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.19s)
http://n.edvtnw.com,发卡后台-0592 http://n.edvtnw.com,direct,HTTP 代理不可用，回退直连,medium,http_proxy_failed_but_socks_ok,True,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.02s:timed out) | socks5:127.0.0.1:7891=ok(0.02s) | direct=ok(0.19s)
http://0.tqllrc.com,发卡后台-0606 http://0.tqllrc.com,direct,HTTP 代理不可用，回退直连,medium,http_proxy_failed_but_socks_ok,True,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.02s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=ok(0.23s)
http://182.120.231.214:81,发卡后台-0609 http://182.120.231.214:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.00s:timed out)
http://123.206.100.69,发卡后台-0620 http://123.206.100.69,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(2.21s:[WinError 10061] 由于目标计算机积极拒绝，无法连接。)
http://182.120.228.89:81,发卡后台-0626 http://182.120.228.89:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://223.242.104.54:8123,发卡后台-0635 http://223.242.104.54:8123,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.00s:timed out)
http://39.101.68.140:28080,发卡后台-0638 http://39.101.68.140:28080,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.02s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.01s:timed out)
http://218.20.221.88:1234,发卡后台-0641 http://218.20.221.88:1234,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.01s:timed out)
http://115.151.67.214:8091,发卡后台-0645 http://115.151.67.214:8091,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(2.18s:[WinError 10061] 由于目标计算机积极拒绝，无法连接。)
http://182.120.228.72:81,发卡后台-0647 http://182.120.228.72:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.02s:timed out)
http://www.goodresource.cn,发卡后台-0653 http://www.goodresource.cn,direct,HTTP 代理不可用，回退直连,medium,http_proxy_failed_but_socks_ok,True,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.02s) | direct=ok(0.20s)
http://115.151.67.75:8091,发卡后台-0654 http://115.151.67.75:8091,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://74.48.21.92:5000,发卡后台-0659 http://74.48.21.92:5000,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.02s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.00s:timed out)
http://182.120.231.53:81,发卡后台-0682 http://182.120.231.53:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.02s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://182.120.228.98:81,发卡后台-0689 http://182.120.228.98:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://114.66.30.86:32000,发卡后台-0692 http://114.66.30.86:32000,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.01s:timed out)
http://110.42.50.32:32000,发卡后台-0724 http://110.42.50.32:32000,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.00s:timed out)
http://60.204.157.221,发卡后台-0737 http://60.204.157.221,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://wxnotes.com,发卡后台-0845 http://wxnotes.com,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(0.00s:[Errno 11001] getaddrinfo failed)
http://epay.huiyingyun.com,发卡后台-0850 http://epay.huiyingyun.com,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(0.00s:[Errno 11001] getaddrinfo failed)
http://www.ymg9.com,发卡后台-0852 http://www.ymg9.com,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.07s:timed out)
http://182.120.230.236:81,发卡后台-0856 http://182.120.230.236:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.02s) | direct=fail(2.22s:[WinError 10061] 由于目标计算机积极拒绝，无法连接。)
http://182.120.228.107:81,发卡后台-0908 http://182.120.228.107:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.02s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.01s:timed out)
http://www.wobbt.com,发卡后台-0909 http://www.wobbt.com,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.02s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.06s:timed out)
http://182.120.229.213:81,发卡后台-0928 http://182.120.229.213:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.01s:timed out)
http://182.120.231.183:81,发卡后台-0941 http://182.120.231.183:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.00s:timed out)
http://115.120.30.87:32000,发卡后台-0945 http://115.120.30.87:32000,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.00s:timed out)
http://103.217.195.137:32000,发卡后台-0948 http://103.217.195.137:32000,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.00s:timed out)
http://182.120.229.203:81,发卡后台-0949 http://182.120.229.203:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(2.23s:[WinError 10061] 由于目标计算机积极拒绝，无法连接。)
http://pay918.cn,发卡后台-0952 http://pay918.cn,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.07s:timed out)
http://115.151.67.144:8091,发卡后台-0954 http://115.151.67.144:8091,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.00s:timed out)
http://kjyzf.kj38.top,发卡后台-0978 http://kjyzf.kj38.top,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.07s:timed out)
http://182.120.228.210:81,发卡后台-0985 http://182.120.228.210:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://dachuifa.work,发卡后台-0986 http://dachuifa.work,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.42s:timed out)
http://115.151.67.150:8091,发卡后台-0993 http://115.151.67.150:8091,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://www.yaoguangpay.top,发卡后台-0996 http://www.yaoguangpay.top,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.01s:timed out)
http://yaoguangpay.top,发卡后台-0997 http://yaoguangpay.top,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://124.135.254.251:3026,发卡后台-0998 http://124.135.254.251:3026,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://182.120.231.141:81,发卡后台-1010 http://182.120.231.141:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://117.65.42.254:8123,发卡后台-1102 http://117.65.42.254:8123,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://120.26.38.70,发卡后台-1107 http://120.26.38.70,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.00s:timed out)
http://223.242.72.113:8123,发卡后台-1108 http://223.242.72.113:8123,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://182.120.229.117:81,发卡后台-1111 http://182.120.229.117:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.00s:timed out)
http://aaaa.8bqq.cn,发卡后台-1115 http://aaaa.8bqq.cn,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.06s:timed out)
http://182.120.231.29:81,发卡后台-1123 http://182.120.231.29:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.01s:timed out)
http://pay.xxxnkf.com,发卡后台-1125 http://pay.xxxnkf.com,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://pay.1981.pro,发卡后台-1127 http://pay.1981.pro,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.05s:timed out)
http://182.120.229.218:81,发卡后台-1133 http://182.120.229.218:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.01s:timed out)
http://117.65.43.149:8123,发卡后台-1143 http://117.65.43.149:8123,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.02s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(3.01s:timed out)
http://epay.yucpay.xin,发卡后台-1148 http://epay.yucpay.xin,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(2.22s:[WinError 10061] 由于目标计算机积极拒绝，无法连接。)
http://152.136.133.213:7777,发卡后台-1151 http://152.136.133.213:7777,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://182.120.231.3:81,发卡后台-1154 http://182.120.231.3:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.00s:timed out)
http://kp.paopaoya.top,发卡后台-1155 http://kp.paopaoya.top,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.01s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.21s:timed out)
http://118.89.87.196:888,发卡后台-1159 http://118.89.87.196:888,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.00s:timed out)
http://2cyys.cn,发卡后台-1172 http://2cyys.cn,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.00s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.02s:timed out) | socks5:127.0.0.1:7891=ok(0.01s) | direct=fail(2.24s:[WinError 10061] 由于目标计算机积极拒绝，无法连接。)
http://182.120.230.14:81,发卡后台-1173 http://182.120.230.14:81,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
http://118.89.87.196:88,发卡后台-1174 http://118.89.87.196:88,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.03s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.00s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.00s:timed out)
http://115.151.67.8:8091,发卡后台-1182 http://115.151.67.8:8091,direct,auto 默认回退直连,medium,http_proxy_failed_but_socks_ok,False,False,True,"fail,fail,fail",http-proxy:127.0.0.1:7890#1=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#2=fail(3.01s:timed out) | http-proxy:127.0.0.1:7890#3=fail(3.02s:timed out) | socks5:127.0.0.1:7891=ok(0.00s) | direct=fail(3.01s:timed out)
