url,description,selected_route,selected_reason,risk_level,risk_tag,direct_ok,http_proxy_ok,socks5_ok,http_attempts,details
http://66.154.125.61,发卡后台-0017 http://66.154.125.61,http-proxy,直连和 HTTP 代理都可用，auto 优先 HTTP 代理,low,,True,True,True,"ok,ok,ok",http-proxy:127.0.0.1:7890#1=ok(1.74s) | http-proxy:127.0.0.1:7890#2=ok(0.75s) | http-proxy:127.0.0.1:7890#3=ok(0.75s) | socks5:127.0.0.1:7891=ok(0.01s) | direct=ok(0.23s)
http://115.190.61.27,发卡后台-0018 http://115.190.61.27,http-proxy,直连和 HTTP 代理都可用，auto 优先 HTTP 代理,low,,True,True,True,"ok,ok,ok",http-proxy:127.0.0.1:7890#1=ok(0.17s) | http-proxy:127.0.0.1:7890#2=ok(0.14s) | http-proxy:127.0.0.1:7890#3=ok(0.13s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.04s)
https://47.109.35.161,发卡后台-0019 https://47.109.35.161,http-proxy,直连和 HTTP 代理都可用，auto 优先 HTTP 代理,low,,True,True,True,"ok,ok,ok",http-proxy:127.0.0.1:7890#1=ok(0.00s) | http-proxy:127.0.0.1:7890#2=ok(0.00s) | http-proxy:127.0.0.1:7890#3=ok(0.02s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.04s)
http://162.211.180.192,发卡后台-0020 http://162.211.180.192,http-proxy,直连和 HTTP 代理都可用，auto 优先 HTTP 代理,low,,True,True,True,"ok,ok,ok",http-proxy:127.0.0.1:7890#1=ok(0.93s) | http-proxy:127.0.0.1:7890#2=ok(0.92s) | http-proxy:127.0.0.1:7890#3=ok(0.87s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.02s)
http://47.113.180.247,发卡后台-0021 http://47.113.180.247,http-proxy,直连和 HTTP 代理都可用，auto 优先 HTTP 代理,low,,True,True,True,"ok,ok,ok",http-proxy:127.0.0.1:7890#1=ok(0.05s) | http-proxy:127.0.0.1:7890#2=ok(0.05s) | http-proxy:127.0.0.1:7890#3=ok(0.05s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.02s)
http://111.229.174.136,发卡后台-0022 http://111.229.174.136,http-proxy,直连和 HTTP 代理都可用，auto 优先 HTTP 代理,low,,True,True,True,"ok,ok,ok",http-proxy:127.0.0.1:7890#1=ok(0.11s) | http-proxy:127.0.0.1:7890#2=ok(0.09s) | http-proxy:127.0.0.1:7890#3=ok(0.09s) | socks5:127.0.0.1:7891=ok(0.02s) | direct=ok(0.04s)
http://119.29.139.242,发卡后台-0023 http://119.29.139.242,http-proxy,直连和 HTTP 代理都可用，auto 优先 HTTP 代理,low,,True,True,True,"ok,ok,ok",http-proxy:127.0.0.1:7890#1=ok(0.03s) | http-proxy:127.0.0.1:7890#2=ok(0.03s) | http-proxy:127.0.0.1:7890#3=ok(0.04s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.01s)
http://8.137.148.70,发卡后台-0024 http://8.137.148.70,http-proxy,直连和 HTTP 代理都可用，auto 优先 HTTP 代理,low,,True,True,True,"ok,ok,ok",http-proxy:127.0.0.1:7890#1=ok(0.19s) | http-proxy:127.0.0.1:7890#2=ok(0.19s) | http-proxy:127.0.0.1:7890#3=ok(0.20s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.04s)
https://hihiem.128em.com,发卡后台-0025 https://hihiem.128em.com,http-proxy,直连和 HTTP 代理都可用，auto 优先 HTTP 代理,low,,True,True,True,"ok,ok,ok",http-proxy:127.0.0.1:7890#1=ok(0.00s) | http-proxy:127.0.0.1:7890#2=ok(0.00s) | http-proxy:127.0.0.1:7890#3=ok(0.00s) | socks5:127.0.0.1:7891=ok(0.01s) | direct=ok(0.04s)
https://45.195.57.46,发卡后台-0026 https://45.195.57.46,http-proxy,直连和 HTTP 代理都可用，auto 优先 HTTP 代理,low,,True,True,True,"ok,ok,ok",http-proxy:127.0.0.1:7890#1=ok(0.00s) | http-proxy:127.0.0.1:7890#2=ok(0.01s) | http-proxy:127.0.0.1:7890#3=ok(0.00s) | socks5:127.0.0.1:7891=ok(0.01s) | direct=ok(0.02s)
https://124.220.79.149,发卡后台-0027 https://124.220.79.149,http-proxy,直连和 HTTP 代理都可用，auto 优先 HTTP 代理,low,,True,True,True,"ok,ok,ok",http-proxy:127.0.0.1:7890#1=ok(0.00s) | http-proxy:127.0.0.1:7890#2=ok(0.00s) | http-proxy:127.0.0.1:7890#3=ok(0.00s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.03s)
http://49.232.165.18:808,发卡后台-0028 http://49.232.165.18:808,http-proxy,直连和 HTTP 代理都可用，auto 优先 HTTP 代理,low,,True,True,True,"ok,ok,ok",http-proxy:127.0.0.1:7890#1=ok(0.10s) | http-proxy:127.0.0.1:7890#2=ok(0.09s) | http-proxy:127.0.0.1:7890#3=ok(0.11s) | socks5:127.0.0.1:7891=ok(0.00s) | direct=ok(0.04s)
